code,name,market,type,industry,price,chg,chg_pct,score,A,B,C,D,E,F,S2h,S2m,etf_trust_5d,etf_rank,etf_chip_cnt,etf_vol_ratio,foreign_days,trust_days,broker_days,broker_conc,margin_ratio,short_ratio,big_chg,rsi,trust_d1,trust_d3,trust_d5,broker_names,broker_silent,broker_known,turnover_pct,holding_rising,trust_holding_pct,trust_pullback,volume_ratio,ma_trend,revenue_months,eps_growth,gpm_improving,tags,signal,signal_desc,scan_date
6744,豐技生技,上市,STOCK,,0,0,0,33,0,0,0,15,0,1,15,2,0.0,N/A,1,0.9032,0,0,0,0,0.0,0.0,0.0,50.6,0,0,0,{},0,0,0.0,0,0.0,0,1.7,2,0,0,0,,NONE,,2026-05-08
6748,亞果生醫,上市,STOCK,,0,0,0,22,0,0,0,15,0,0,5,2,0.0,N/A,0,0.9314,0,0,0,0,0.0,0.0,-0.01,55.8,0,0,0,{},0,0,0.0,0,0.0,0,0.7,2,0,0,0,,NONE,,2026-05-08
6750,泰創工程,上市,STOCK,,0,0,0,33,0,0,0,15,0,1,15,2,0.0,N/A,1,0.8328,0,0,0,0,0.0,0.0,0.01,52.1,0,0,0,{},0,0,0.0,0,0.0,0,0.52,2,0,0,0,★大戶接手,NONE,,2026-05-08
6751,智聯服務,上市,STOCK,,0,0,0,23,0,0,0,3,0,1,15,4,0.0,賣超,1,0.6335,0,0,0,0,2.3,0.0,0.01,36.6,0,0,0,{},0,0,-32.6,0,0.0,0,2.5,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
6752,叡揚,上市,STOCK,,0,0,0,19,0,0,0,10,0,0,5,4,0.0,賣超,0,0.8008,0,0,0,0,5.3,0.0,-0.09,41.4,0,0,0,{},0,0,-9.8,0,0.0,0,1.11,1,0,0,0,★籌碼乾淨,NONE,,2026-05-08
6753,龍德造船,上市,STOCK,,0,0,0,44,1,0,0,18,0,6,15,4,0.0,賣超,2,0.8455,1,0,0,0,17.9,0.1,0.84,57.0,0,0,0,{},0,0,10.0,1,0.0,0,4.36,2,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
6754,匯僑設計,上市,STOCK,,0,0,0,28,1,0,0,2,0,1,15,9,-1.0,賣超,1,0.6248,2,0,0,0,0.8,0.0,0.0,49.7,0,0,-1,{},0,0,23.5,0,-0.01,0,1.2,0,0,0,0,★大戶接手 ★籌碼乾淨 ★融資退場,NONE,,2026-05-08
6755,連鋐科技,上市,STOCK,,0,0,0,25,0,0,0,5,0,3,15,2,0.0,N/A,1,0.765,0,0,0,0,0.0,0.0,0.26,51.9,0,0,0,{},0,0,0.0,0,0.0,0,2.18,0,0,0,0,★大戶接手,NONE,,2026-05-08
6756,威鋒電子,上市,STOCK,,0,0,0,48,0,0,0,18,0,1,25,4,0.0,賣超,1,2.4546,0,0,0,0,3.6,0.0,0.67,61.2,0,0,0,{},0,0,-17.7,0,0.0,0,2.3,2,0,0,0,★籌碼集中 ★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
6757,台灣虎航-創,上市,STOCK,,0,0,0,64,1,0,11,19,0,4,25,4,0.0,賣超,2,1.1857,2,0,7,26,3.3,0.2,0.57,70.9,0,0,0,{},0,1,0.6,1,0.0,0,4.15,1,0,0,0,★籌碼集中 ★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
6758,冠亞,上市,STOCK,,0,0,0,36,0,0,0,18,0,1,15,2,0.0,N/A,1,1.3842,0,0,0,0,0.0,0.0,0.0,52.7,0,0,0,{},0,0,0.0,0,0.0,0,0.02,2,0,0,0,★大戶接手,NONE,,2026-05-08
6761,穩得,上市,STOCK,,0,0,0,22,1,0,0,15,0,1,5,0,0.0,賣超,1,0.9631,1,0,0,0,41.5,0.3,-0.01,56.6,0,0,0,{},0,0,13.1,0,0.0,0,1.4,2,0,0,0,,NONE,,2026-05-08
6762,達亞,上市,STOCK,,0,0,0,18,10,0,0,0,0,1,5,2,0.0,賣超,1,1.8342,6,0,0,0,0.0,0.0,-2.84,36.4,0,0,0,{},0,0,53.6,1,0.0,0,0.05,0,0,0,0,,NONE,,2026-05-08
6763,綠界科技,上市,STOCK,,0,0,0,28,0,0,0,5,0,4,15,4,-1.0,賣超,2,0.874,0,0,0,0,4.3,0.0,0.26,44.9,0,0,-1,{},0,0,-35.1,1,-0.0,0,1.0,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
6767,台微醫,上市,STOCK,,0,0,0,32,1,0,0,5,0,9,15,2,0.0,賣超,2,0.4521,1,0,0,0,0.0,0.0,0.0,51.5,0,0,0,{},0,0,5.9,1,0.0,0,1.68,0,0,0,0,,NONE,,2026-05-08
6768,志強-KY,上市,STOCK,,0,0,0,76,1,13,17,20,0,6,15,4,1007.0,前30%,2,1.392,2,9,8,33,3.2,0.0,0.07,57.6,121,443,1007,{},0,1,4.8,0,0.74,0,1.63,1,0,0,0,★投信認養中 ★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
6770,力積電,上市,STOCK,,0,0,0,28,0,3,0,13,0,3,5,4,-16.0,賣超,1,0.7596,0,0,0,0,11.6,0.3,-0.09,57.1,0,9,-16,{},0,0,-13.4,1,-0.02,0,2.55,1,0,0,0,★籌碼乾淨,NONE,,2026-05-08
6771,平和環保-創,上市,STOCK,,0,0,0,24,1,0,0,0,0,4,15,4,0.0,賣超,2,1.0795,1,0,0,0,0.7,0.0,0.0,39.9,0,0,0,{},0,0,15.2,1,0.0,0,2.87,0,0,0,0,★籌碼乾淨,NONE,,2026-05-08
6775,穎台科技,上市,STOCK,,0,0,0,25,0,0,0,18,0,0,5,2,0.0,N/A,0,3.8624,0,0,0,0,0.0,0.0,-1.08,62.9,0,0,0,{},0,0,0.0,0,0.0,0,0.78,2,0,0,0,,NONE,,2026-05-08
6776,展碁國際,上市,STOCK,,0,0,0,17,1,0,0,2,0,5,5,4,0.0,賣超,0,0.3698,1,0,0,0,5.2,0.0,-0.33,47.5,0,0,0,{},0,0,7.0,0,0.0,0,1.13,0,0,0,0,★籌碼乾淨,NONE,,2026-05-08
6780,學習王,上市,STOCK,,0,0,0,36,0,0,0,18,0,1,15,2,0.0,N/A,1,3.5588,0,0,0,0,0.0,0.0,0.22,57.3,0,0,0,{},0,0,0.0,0,0.0,0,0.94,2,0,0,0,★大戶接手,NONE,,2026-05-08
6781,AES-KY,上市,STOCK,,0,0,0,69,3,7,11,20,0,4,15,9,2.0,<前30%,2,1.5695,3,3,5,9,15.2,0.1,0.47,64.9,0,2,2,{},0,1,16.6,0,-0.39,0,2.16,2,0,0,0,★法人共識 ★大戶接手 ★籌碼乾淨 ★融資退場,NONE,,2026-05-08
6782,視陽,上市,STOCK,,0,0,0,20,0,0,0,0,0,1,15,4,0.0,賣超,1,1.3115,0,0,0,0,3.7,0.0,1.12,39.3,0,0,0,{},0,0,-38.9,0,-0.08,0,1.23,0,0,0,0,★籌碼乾淨,NONE,,2026-05-08
6784,天凱科技,上市,STOCK,,0,0,0,9,0,0,0,2,0,0,5,2,0.0,N/A,0,0.9104,0,0,0,0,0.0,0.0,-0.45,45.5,0,0,0,{},0,0,0.0,0,0.0,0,0.78,0,0,0,0,,NONE,,2026-05-08
6785,昱展新藥,上市,STOCK,,0,0,0,20,0,0,0,0,0,1,15,4,0.0,賣超,1,0.9106,0,0,0,0,6.5,0.4,0.02,27.9,0,0,0,{},0,0,-19.5,0,0.0,0,0.46,0,0,0,0,★籌碼乾淨,NONE,,2026-05-08
6786,芯測,上市,STOCK,,0,0,0,35,0,0,0,15,0,3,15,2,0.0,N/A,1,0.7865,0,0,0,0,0.0,0.0,0.01,53.6,0,0,0,{},0,0,0.0,0,0.0,0,0.9,2,0,0,0,★大戶接手,NONE,,2026-05-08
6787,晶瑞光,上市,STOCK,,0,0,0,33,0,0,0,15,0,1,15,2,0.0,N/A,1,0.8897,0,0,0,0,0.0,0.0,0.01,54.9,0,0,0,{},0,0,0.0,0,0.0,0,0.8,2,0,0,0,,NONE,,2026-05-08
6788,華景電,上市,STOCK,,0,0,0,32,0,8,0,15,0,4,5,0,22.0,<前30%,2,0.8173,0,2,0,0,37.8,0.1,-1.72,58.3,5,21,22,{},0,0,-15.8,1,0.53,1,1.57,2,0,0,0,★投信護盤,NONE,,2026-05-08
6789,采鈺,上市,STOCK,,0,0,0,40,1,15,0,14,0,1,5,4,234.0,<前30%,1,1.7822,2,5,0,0,15.0,0.2,-0.88,72.6,13,173,234,{},0,0,10.4,0,0.06,1,0.85,2,0,0,0,★投信認養中 ★投信護盤 ★籌碼乾淨,NONE,,2026-05-08
6790,永豐實,上市,STOCK,,0,0,0,51,0,0,0,20,0,12,15,4,0.0,賣超,3,0.6994,0,0,0,0,0.5,0.0,0.03,52.7,0,0,0,{},0,0,-4.3,1,0.01,0,0.66,2,0,0,0,★籌碼乾淨,NONE,,2026-05-08
6791,虎門科技,上市,STOCK,,0,0,0,26,1,0,0,5,0,1,15,4,0.0,賣超,1,0.8366,2,0,0,0,6.1,0.0,0.03,52.0,0,0,0,{},0,0,17.5,0,0.0,0,1.09,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
6792,詠業,上市,STOCK,,0,0,0,26,1,0,0,2,0,4,15,4,0.0,賣超,2,0.7086,2,0,0,0,2.4,0.0,0.0,43.5,0,0,0,{},0,0,8.3,1,0.0,0,2.61,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
6793,天力離岸,上市,STOCK,,0,0,0,20,0,0,0,2,0,1,15,2,0.0,N/A,1,1.0073,0,0,0,0,0.0,0.0,0.02,44.6,0,0,0,{},0,0,0.0,0,0.0,0,0.72,0,0,0,0,★大戶接手,NONE,,2026-05-08
6794,向榮生技-創,上市,STOCK,,0,0,0,34,1,0,0,13,0,1,15,4,0.0,賣超,1,0.9012,1,0,0,0,1.8,0.0,0.0,54.0,0,0,0,{},0,0,5.2,1,0.0,0,0.61,1,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
6796,晉弘,上市,STOCK,,0,0,0,28,1,0,0,7,0,1,15,4,0.0,賣超,1,0.9815,1,0,0,0,3.7,0.0,0.0,41.9,0,0,0,{},0,0,25.4,0,0.0,0,1.32,0,0,0,0,★籌碼乾淨,NONE,,2026-05-08
6797,圓點奈米,上市,STOCK,,0,0,0,20,0,0,0,2,0,1,15,2,0.0,N/A,1,0.4712,0,0,0,0,0.0,0.0,0.03,45.3,0,0,0,{},0,0,0.0,0,0.0,0,0.89,0,0,0,0,★大戶接手,NONE,,2026-05-08
6798,展逸,上市,STOCK,,0,0,0,36,0,0,0,18,0,1,15,2,0.0,N/A,1,2.2444,0,0,0,0,0.0,0.0,0.0,55.1,0,0,0,{},0,0,0.0,0,0.0,0,0.52,2,0,0,0,★大戶接手,NONE,,2026-05-08
6799,來頡,上市,STOCK,,0,0,0,42,1,0,0,18,0,4,15,4,0.0,賣超,2,2.0023,2,0,0,0,17.7,0.0,0.02,58.1,0,0,0,{},0,0,13.0,1,0.0,0,0.9,2,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
6803,崑鼎,上市,STOCK,,0,0,0,30,0,0,0,10,0,1,15,4,0.0,賣超,1,0.8995,0,0,0,0,0.1,0.0,0.01,46.7,0,0,0,{},0,0,-5.3,0,0.0,0,2.58,1,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
6804,明係,上市,STOCK,,0,0,0,25,0,0,0,2,0,4,15,4,0.0,賣超,2,1.229,0,0,0,0,3.6,0.0,0.0,42.7,0,0,0,{},0,0,-3.5,1,0.0,0,1.22,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
6805,富世達,上市,STOCK,,0,0,0,29,1,3,0,15,0,1,5,4,-2170.0,賣超,1,1.2866,1,2,0,0,13.8,0.2,-2.38,52.8,195,-1582,-2170,{},0,0,8.7,1,-5.96,0,0.96,2,0,0,0,★籌碼乾淨,NONE,,2026-05-08
6806,森崴能源,上市,STOCK,,0,0,0,17,0,0,0,3,0,0,5,9,0.0,賣超,0,0.3864,0,0,0,0,0.0,0.0,-0.36,34.9,0,0,0,{},0,0,-10.7,0,-0.0,0,0.73,0,0,0,0,★籌碼乾淨 ★融資退場,NONE,,2026-05-08
6807,峰源-KY,上市,STOCK,,0,0,0,24,1,0,0,3,0,1,15,4,0.0,賣超,1,1.1599,2,0,0,0,1.1,0.0,0.0,30.0,0,0,0,{},0,0,3.1,0,0.0,0,0.83,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
6808,三鼎生技,上市,STOCK,,0,0,0,20,0,0,0,2,0,1,15,2,0.0,N/A,1,1.1317,0,0,0,0,0.0,0.0,0.1,41.0,0,0,0,{},0,0,0.0,0,0.0,0,1.39,0,0,0,0,★大戶接手,NONE,,2026-05-08
6810,新穎生醫,上市,STOCK,,0,0,0,43,0,0,0,15,0,1,25,2,0.0,N/A,1,3.0907,0,0,0,0,0.0,0.0,1.63,53.1,0,0,0,{},0,0,0.0,0,0.0,0,0.21,2,0,0,0,★籌碼集中 ★大戶接手,NONE,,2026-05-08
6811,宏碁資訊,上市,STOCK,,0,0,0,39,1,0,0,18,0,1,15,4,0.0,賣超,1,1.1894,1,0,0,0,2.7,0.0,0.07,65.3,0,0,0,{},0,0,20.9,0,0.0,0,0.75,2,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
6812,梭特,上市,STOCK,,0,0,0,9,0,0,0,2,0,0,5,2,0.0,N/A,0,0.9768,0,0,0,0,0.0,0.0,-0.01,49.5,0,0,0,{},0,0,0.0,0,0.0,0,0.41,0,0,0,0,,NONE,,2026-05-08
6814,路迦生醫,上市,STOCK,,0,0,0,28,0,0,0,10,0,1,15,2,0.0,N/A,1,0.898,0,0,0,0,0.0,0.0,0.0,48.3,0,0,0,{},0,0,0.0,0,0.0,0,0.05,1,0,0,0,★大戶接手,NONE,,2026-05-08
6815,晶鑽生醫,上市,STOCK,,0,0,0,18,0,0,0,0,0,1,15,2,0.0,N/A,1,1.4425,0,0,0,0,0.0,0.0,0.0,32.3,0,0,0,{},0,0,0.0,0,0.0,0,0.41,0,0,0,0,★大戶接手,NONE,,2026-05-08
6816,捷智商訊,上市,STOCK,,0,0,0,28,0,0,0,10,0,1,15,2,0.0,N/A,1,0.9231,0,0,0,0,0.0,0.0,0.0,52.8,0,0,0,{},0,0,0.0,0,0.0,0,0.4,0,0,0,0,★大戶接手,NONE,,2026-05-08
6817,溫士頓,上市,STOCK,,0,0,0,23,0,0,0,5,0,1,15,2,0.0,N/A,1,0.5957,0,0,0,0,0.0,0.0,0.0,43.2,0,0,0,{},0,0,0.0,0,0.0,0,0.29,0,0,0,0,★大戶接手,NONE,,2026-05-08
6818,連騰,上市,STOCK,,0,0,0,20,0,0,0,2,0,1,15,2,0.0,N/A,1,0.5926,0,0,0,0,0.0,0.0,0.0,40.4,0,0,0,{},0,0,0.0,0,0.0,0,1.0,0,0,0,0,★大戶接手,NONE,,2026-05-08
6819,眾智,上市,STOCK,,0,0,0,38,0,0,0,20,0,1,15,2,0.0,N/A,1,2.8353,0,0,0,0,0.0,0.0,0.0,82.2,0,0,0,{},0,0,0.0,0,0.0,0,6.19,2,0,0,0,★大戶接手,NONE,,2026-05-08
6820,連訊,上市,STOCK,,0,0,0,20,0,0,0,2,0,1,15,2,0.0,N/A,1,0.5438,0,0,0,0,0.0,0.0,0.0,46.1,0,0,0,{},0,0,0.0,0,0.0,0,0.43,0,0,0,0,,NONE,,2026-05-08
6821,聯寶,上市,STOCK,,0,0,0,9,0,0,0,2,0,0,5,2,0.0,賣超,0,0.9888,0,0,0,0,21.2,1.8,-0.19,43.9,0,0,0,{},0,0,-3.3,0,0.0,0,0.72,0,0,0,0,,NONE,,2026-05-08
6823,濾能,上市,STOCK,,0,0,0,33,0,0,0,18,0,1,5,9,0.0,賣超,1,2.4227,0,0,0,0,15.7,0.9,-1.52,56.0,0,0,0,{},0,0,-0.3,1,0.0,0,1.09,2,0,0,0,★籌碼乾淨 ★融資退場,NONE,,2026-05-08
6825,和暢科技,上市,STOCK,,0,0,0,36,0,0,0,18,0,1,15,2,0.0,N/A,1,1.1857,0,0,0,0,0.0,0.0,0.0,63.0,0,0,0,{},0,0,0.0,0,0.0,0,0.49,2,0,0,0,★大戶接手,NONE,,2026-05-08
6826,和淞,上市,STOCK,,0,0,0,20,0,0,0,2,0,1,15,2,0.0,N/A,1,0.6483,0,0,0,0,0.0,0.0,0.0,49.8,0,0,0,{},0,0,0.0,0,0.0,0,1.38,0,0,0,0,,NONE,,2026-05-08
6827,巨生醫,上市,STOCK,,0,0,0,33,0,0,0,15,0,1,15,2,0.0,N/A,1,1.373,0,0,0,0,0.0,0.0,0.01,52.1,0,0,0,{},0,0,0.0,0,0.0,0,0.38,2,0,0,0,★大戶接手,NONE,,2026-05-08
6829,千附精密,上市,STOCK,,0,0,0,27,0,0,0,18,0,0,5,4,0.0,賣超,0,1.0261,0,0,0,0,9.4,0.8,-0.62,63.8,0,0,0,{},0,0,-5.3,0,0.0,0,6.78,2,0,0,0,★籌碼乾淨,NONE,,2026-05-08
6830,汎銓,上市,STOCK,,0,0,0,43,1,3,0,15,0,7,15,2,56.0,<前30%,3,0.9322,2,0,0,0,34.2,1.7,0.4,53.6,0,5,56,{},0,0,8.8,0,0.5,0,1.06,2,0,0,0,★大戶接手,NONE,,2026-05-08
6831,邁科,上市,STOCK,,0,0,0,31,0,6,0,18,0,0,5,2,110.0,<前30%,0,1.1605,0,2,0,0,0.0,0.0,-2.15,65.2,6,48,110,{},0,0,-2.7,0,-0.27,0,1.34,2,0,0,0,,NONE,,2026-05-08
6832,金鼎科,上市,STOCK,,0,0,0,25,0,0,0,18,0,0,5,2,0.0,N/A,0,2.1346,0,0,0,0,0.0,0.0,-2.15,56.7,0,0,0,{},0,0,0.0,0,0.0,0,1.0,2,0,0,0,,NONE,,2026-05-08
6833,太康精密,上市,STOCK,,0,0,0,22,0,0,0,15,0,0,5,2,0.0,N/A,0,1.1457,0,0,0,0,0.0,0.0,-0.01,50.4,0,0,0,{},0,0,0.0,0,0.0,0,0.28,2,0,0,0,,NONE,,2026-05-08
6834,天二科技,上市,STOCK,,0,0,0,31,1,0,0,20,0,1,5,4,0.0,賣超,1,1.8837,2,0,0,0,11.9,0.1,-0.52,78.4,0,0,0,{},0,0,2.9,1,0.0,0,4.57,2,0,0,0,★籌碼乾淨,NONE,,2026-05-08
6835,圓裕,上市,STOCK,,0,0,0,12,1,0,0,2,0,0,5,4,0.0,賣超,0,1.4995,1,0,0,0,4.7,0.0,-1.2,49.1,0,0,0,{},0,0,16.8,0,0.0,0,1.11,0,0,0,0,★籌碼乾淨,NONE,,2026-05-08
6838,台新藥,上市,STOCK,,0,0,0,19,3,0,0,2,0,0,5,9,0.0,賣超,0,0.5613,3,0,0,0,0.0,0.0,-0.65,40.1,0,0,0,{},0,0,15.8,0,0.0,0,0.59,0,0,0,0,★籌碼乾淨 ★融資退場,NONE,,2026-05-08
6839,開陽能源,上市,STOCK,,0,0,0,9,0,0,0,2,0,0,5,2,0.0,N/A,0,0.6938,0,0,0,0,0.0,0.0,-0.04,42.3,0,0,0,{},0,0,0.0,0,0.0,0,1.16,0,0,0,0,,NONE,,2026-05-08
6840,東研信超,上市,STOCK,,0,0,0,25,0,0,0,2,0,4,15,4,0.0,賣超,2,0.7162,0,0,0,0,4.5,0.1,0.0,43.4,0,0,0,{},0,0,-12.7,1,0.0,0,1.33,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
6841,長佳智能,上市,STOCK,,0,0,0,48,5,0,0,13,0,6,15,9,0.0,賣超,1,0.4981,10,0,0,0,8.3,0.0,0.02,61.5,0,0,0,{},0,0,2.0,0,0.0,0,0.78,1,0,0,0,★大戶接手 ★籌碼乾淨 ★融資退場,NONE,,2026-05-08
6842,瑞宇,上市,STOCK,,0,0,0,36,0,0,0,18,0,1,15,2,0.0,N/A,1,1.1288,0,0,0,0,0.0,0.0,0.0,63.4,0,0,0,{},0,0,0.0,0,0.0,0,0.54,2,0,0,0,,NONE,,2026-05-08
6843,進典,上市,STOCK,,0,0,0,40,0,0,0,15,0,6,15,4,0.0,賣超,2,0.833,0,0,0,0,1.1,0.0,0.0,50.4,0,0,0,{},0,0,0.0,1,0.0,0,0.44,2,0,0,0,★籌碼乾淨,NONE,,2026-05-08
6844,諾貝兒,上市,STOCK,,0,0,0,38,0,0,0,20,0,1,15,2,0.0,賣超,1,1.2828,0,0,0,0,0.0,0.0,0.0,52.2,0,0,0,{},0,0,-4.1,0,0.0,0,1.53,2,0,0,0,★大戶接手,NONE,,2026-05-08
6846,綠茵,上市,STOCK,,0,0,0,23,0,0,0,2,0,4,15,2,0.0,賣超,2,0.9547,0,0,0,0,0.0,0.0,0.0,49.0,0,0,0,{},0,0,0.0,0,0.0,0,0.47,0,0,0,0,,NONE,,2026-05-08
6847,普瑞博,上市,STOCK,,0,0,0,31,0,0,0,13,0,1,15,2,0.0,N/A,1,1.6488,0,0,0,0,0.0,0.0,0.0,59.6,0,0,0,{},0,0,0.0,0,0.0,0,0.54,1,0,0,0,,NONE,,2026-05-08
6848,拉法醫,上市,STOCK,,0,0,0,33,0,0,0,15,0,1,15,2,0.0,N/A,1,1.512,0,0,0,0,0.0,0.0,0.0,61.3,0,0,0,{},0,0,0.0,0,0.0,0,1.56,2,0,0,0,,NONE,,2026-05-08
6849,奇鼎科技,上市,STOCK,,0,0,0,33,0,0,0,15,0,1,15,2,0.0,N/A,1,0.7604,0,0,0,0,0.0,0.0,0.0,53.1,0,0,0,{},0,0,0.0,0,0.0,0,0.97,2,0,0,0,,NONE,,2026-05-08
6850,光鼎生技,上市,STOCK,,0,0,0,18,0,0,0,0,0,1,15,2,0.0,N/A,1,1.0509,0,0,0,0,0.0,0.0,0.0,27.3,0,0,0,{},0,0,0.0,0,0.0,0,1.07,0,0,0,0,★大戶接手,NONE,,2026-05-08
6854,錼創科技-KY創,上市,STOCK,,0,0,0,11,0,0,0,2,0,0,5,4,0.0,賣超,0,0.7605,0,0,0,0,12.6,0.0,-0.03,43.8,0,0,0,{},0,0,-8.3,0,0.0,0,1.56,0,0,0,0,★籌碼乾淨,NONE,,2026-05-08
6855,數泓科,上市,STOCK,,0,0,0,36,0,0,0,18,0,1,15,2,0.0,賣超,1,1.2804,0,0,0,0,0.0,0.0,0.0,51.3,0,0,0,{},0,0,-14.7,0,0.0,0,0.48,2,0,0,0,★大戶接手,NONE,,2026-05-08
6856,鑫傳,上市,STOCK,,0,0,0,43,0,0,0,20,0,6,15,2,0.0,N/A,1,0.5519,0,0,0,0,0.0,0.0,0.0,51.3,0,0,0,{},0,0,0.0,0,0.0,0,1.48,2,0,0,0,★大戶接手,NONE,,2026-05-08
6857,宏碁智醫,上市,STOCK,,0,0,0,28,0,0,0,5,0,6,15,2,0.0,N/A,1,0.4228,0,0,0,0,0.0,0.0,0.0,51.8,0,0,0,{},0,0,0.0,0,0.0,0,0.29,0,0,0,0,★大戶接手,NONE,,2026-05-08
6858,愛比科技,上市,STOCK,,0,0,0,20,0,0,0,2,0,1,15,2,0.0,N/A,1,0.3132,0,0,0,0,0.0,0.0,0.0,47.2,0,0,0,{},0,0,0.0,0,0.0,0,0.03,0,0,0,0,,NONE,,2026-05-08
6859,伯特光,上市,STOCK,,0,0,0,43,0,0,0,18,0,6,15,4,0.0,賣超,2,0.7327,0,0,0,0,6.9,0.0,0.0,52.2,0,0,0,{},0,0,0.0,1,0.0,0,0.89,2,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
6861,睿生光電,上市,STOCK,,0,0,0,31,0,0,0,14,0,5,5,7,0.0,賣超,0,0.678,0,0,0,0,34.9,3.1,-5.47,76.4,0,0,0,{},0,0,-29.4,0,0.0,0,0.76,2,0,0,0,★融資退場,NONE,,2026-05-08
6862,三集瑞-KY,上市,STOCK,,0,0,0,43,1,0,0,10,0,3,25,4,0.0,賣超,1,0.8066,2,0,0,0,9.1,0.1,1.15,55.6,0,0,0,{},0,0,0.7,0,0.0,0,4.85,0,0,0,0,★籌碼集中 ★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
6863,永道-KY,上市,STOCK,,0,0,0,47,4,0,0,18,0,6,15,4,0.0,賣超,2,0.7106,2,0,0,0,5.8,0.0,0.01,57.8,0,0,0,{},0,0,40.7,1,0.0,0,0.95,2,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
6864,元樟生技,上市,STOCK,,0,0,0,26,0,0,0,8,0,1,15,2,0.0,N/A,1,0.6427,0,0,0,0,0.0,0.0,0.08,38.7,0,0,0,{},0,0,0.0,0,0.0,0,1.23,1,0,0,0,★大戶接手,NONE,,2026-05-08
6865,偉康科技,上市,STOCK,,0,0,0,25,0,0,0,2,0,4,15,4,0.0,賣超,2,0.3828,0,0,0,0,10.5,0.0,0.03,44.2,0,0,0,{},0,0,0.0,1,0.0,0,1.03,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
6867,坦德科技,上市,STOCK,,0,0,0,14,0,0,0,5,0,2,5,2,0.0,N/A,0,0.7689,0,0,0,0,0.0,0.0,-0.01,51.5,0,0,0,{},0,0,0.0,0,0.0,0,0.75,0,0,0,0,,NONE,,2026-05-08
6868,采威國際,上市,STOCK,,0,0,0,23,0,0,0,5,0,1,15,2,0.0,N/A,1,0.5885,0,0,0,0,0.0,0.0,0.0,52.8,0,0,0,{},0,0,0.0,0,0.0,0,1.6,0,0,0,0,★大戶接手,NONE,,2026-05-08
6869,雲豹能源-創,上市,STOCK,,0,0,0,38,0,0,0,10,0,9,15,4,0.0,賣超,2,0.659,0,0,0,0,8.6,0.1,0.26,49.2,0,0,0,{},0,0,-15.6,1,0.0,0,1.31,1,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
6870,騰雲,上市,STOCK,,0,0,0,29,1,0,0,8,0,1,15,4,0.0,賣超,1,1.2891,1,0,0,0,11.2,0.0,0.26,53.0,0,0,0,{},0,0,13.8,0,0.0,0,1.39,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
6872,浩宇生醫,上市,STOCK,,0,0,0,20,0,0,0,2,0,1,15,2,0.0,賣超,1,0.9886,0,0,0,0,0.0,0.0,0.01,47.8,0,0,0,{},0,0,-9.2,0,0.0,0,0.51,0,0,0,0,★大戶接手,NONE,,2026-05-08
6873,泓德能源-創,上市,STOCK,,0,0,0,38,0,0,0,13,0,6,15,4,0.0,賣超,2,0.7907,0,0,0,0,11.3,0.0,0.29,52.0,0,0,0,{},0,0,-29.2,0,0.0,0,0.82,1,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
6874,倍力,上市,STOCK,,0,0,0,28,3,0,0,15,0,1,5,4,0.0,賣超,1,0.8786,4,0,0,0,5.3,0.0,-0.09,61.0,0,0,0,{},0,0,17.4,1,0.0,0,3.9,2,0,0,0,★籌碼乾淨,NONE,,2026-05-08
6875,國邑*,上市,STOCK,,0,0,0,18,0,0,0,0,0,1,15,2,0.0,賣超,1,0.9417,0,0,0,0,0.0,0.0,0.0,32.2,0,0,0,{},0,0,-39.5,1,0.0,0,2.21,0,0,0,0,★大戶接手,NONE,,2026-05-08
6876,朗齊生醫*,上市,STOCK,,0,0,0,23,0,0,0,5,0,1,15,2,0.0,N/A,1,1.1222,0,0,0,0,0.0,0.0,0.04,49.8,0,0,0,{},0,0,0.0,0,0.0,0,0.68,0,0,0,0,★大戶接手,NONE,,2026-05-08
